buoy_id,time,buoy_name,latitude,longitude,wave_height
42039,2011-06-29 17:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.75
42039,2011-06-29 18:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.76
42039,2011-06-29 19:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.82
42039,2011-06-29 21:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.79
42039,2011-06-29 22:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.8
42039,2011-06-30 08:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.53
42039,2011-06-30 11:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.5
42039,2011-06-30 17:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.61
42039,2011-06-30 19:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.71
42039,2011-06-30 21:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.69
42039,2011-06-30 22:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.67
42039,2011-07-01 00:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.62
42039,2011-07-01 03:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.52
42039,2011-07-01 06:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.57
42039,2011-07-01 08:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.52
42039,2011-07-01 14:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.68
42039,2011-07-01 15:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.66
42039,2011-07-01 16:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.63
42039,2011-07-01 18:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.54
42039,2011-07-02 13:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.49
42039,2011-07-02 16:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.51
42039,2011-07-02 17:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.45
42039,2011-07-02 18:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.42
42039,2011-07-02 19:00:00,"115NM East Southeast of Pensacola, FL",28.791,-86.008,0.44
42040,2011-06-28 20:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,1.0
42040,2011-06-29 17:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.89
42040,2011-06-29 18:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.98
42040,2011-06-29 19:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.92
42040,2011-06-29 21:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.8
42040,2011-06-29 22:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.87
42040,2011-06-30 08:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.66
42040,2011-06-30 11:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.53
42040,2011-06-30 17:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.55
42040,2011-06-30 19:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.54
42040,2011-06-30 21:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.5
42040,2011-06-30 22:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.49
42040,2011-07-01 00:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.55
42040,2011-07-01 03:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.56
42040,2011-07-01 06:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.62
42040,2011-07-01 08:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.7
42040,2011-07-01 14:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.67
42040,2011-07-01 15:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.67
42040,2011-07-01 16:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.67
42040,2011-07-01 18:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.68
42040,2011-07-02 13:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.56
42040,2011-07-02 16:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.49
42040,2011-07-02 17:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.54
42040,2011-07-02 18:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.51
42040,2011-07-02 19:00:00,"42040 MOBILE SOUTH 64 nm South of Dauphin Island, AL",29.212,-88.207,0.48
42055,2011-06-28 20:00:00,42055 Bay of Campeche,22.017,-94.046,2.68
42055,2011-06-29 17:00:00,42055 Bay of Campeche,22.017,-94.046,3.5
42055,2011-06-29 18:00:00,42055 Bay of Campeche,22.017,-94.046,3.94
42055,2011-06-29 19:00:00,42055 Bay of Campeche,22.017,-94.046,4.11
42055,2011-06-29 21:00:00,42055 Bay of Campeche,22.017,-94.046,4.48
42055,2011-06-29 22:00:00,42055 Bay of Campeche,22.017,-94.046,4.19
42055,2011-06-30 08:00:00,42055 Bay of Campeche,22.017,-94.046,3.6
42055,2011-06-30 11:00:00,42055 Bay of Campeche,22.017,-94.046,3.07
42055,2011-06-30 17:00:00,42055 Bay of Campeche,22.017,-94.046,3.13
42055,2011-06-30 19:00:00,42055 Bay of Campeche,22.017,-94.046,2.72
42055,2011-06-30 21:00:00,42055 Bay of Campeche,22.017,-94.046,2.76
42055,2011-06-30 22:00:00,42055 Bay of Campeche,22.017,-94.046,2.66
42055,2011-07-01 00:00:00,42055 Bay of Campeche,22.017,-94.046,2.73
42055,2011-07-01 03:00:00,42055 Bay of Campeche,22.017,-94.046,2.61
42055,2011-07-01 06:00:00,42055 Bay of Campeche,22.017,-94.046,2.48
42055,2011-07-01 08:00:00,42055 Bay of Campeche,22.017,-94.046,2.15
42055,2011-07-01 14:00:00,42055 Bay of Campeche,22.017,-94.046,2.41
42055,2011-07-01 15:00:00,42055 Bay of Campeche,22.017,-94.046,2.29
42055,2011-07-01 16:00:00,42055 Bay of Campeche,22.017,-94.046,2.29
42055,2011-07-01 18:00:00,42055 Bay of Campeche,22.017,-94.046,1.98
42055,2011-07-02 13:00:00,42055 Bay of Campeche,22.017,-94.046,1.6
42055,2011-07-02 16:00:00,42055 Bay of Campeche,22.017,-94.046,1.88
42055,2011-07-02 17:00:00,42055 Bay of Campeche,22.017,-94.046,1.85
42055,2011-07-02 18:00:00,42055 Bay of Campeche,22.017,-94.046,1.85
42055,2011-07-02 19:00:00,42055 Bay of Campeche,22.017,-94.046,1.75
42056,2011-06-28 20:00:00,42056 Yucatan Basin,19.874,-85.059,1.97
42056,2011-06-29 17:00:00,42056 Yucatan Basin,19.874,-85.059,1.63
42056,2011-06-29 18:00:00,42056 Yucatan Basin,19.874,-85.059,1.68
42056,2011-06-29 19:00:00,42056 Yucatan Basin,19.874,-85.059,1.63
42056,2011-06-29 21:00:00,42056 Yucatan Basin,19.874,-85.059,1.59
42056,2011-06-29 22:00:00,42056 Yucatan Basin,19.874,-85.059,1.45
42056,2011-06-30 08:00:00,42056 Yucatan Basin,19.874,-85.059,1.64
42056,2011-06-30 11:00:00,42056 Yucatan Basin,19.874,-85.059,1.7
42056,2011-06-30 17:00:00,42056 Yucatan Basin,19.874,-85.059,1.63
42056,2011-06-30 19:00:00,42056 Yucatan Basin,19.874,-85.059,1.61
42056,2011-06-30 21:00:00,42056 Yucatan Basin,19.874,-85.059,1.72
42056,2011-06-30 22:00:00,42056 Yucatan Basin,19.874,-85.059,1.61
42056,2011-07-01 00:00:00,42056 Yucatan Basin,19.874,-85.059,1.58
42056,2011-07-01 03:00:00,42056 Yucatan Basin,19.874,-85.059,1.53
42056,2011-07-01 06:00:00,42056 Yucatan Basin,19.874,-85.059,1.51
42056,2011-07-01 08:00:00,42056 Yucatan Basin,19.874,-85.059,1.5
42056,2011-07-01 14:00:00,42056 Yucatan Basin,19.874,-85.059,1.48
42056,2011-07-01 15:00:00,42056 Yucatan Basin,19.874,-85.059,1.54
42056,2011-07-01 16:00:00,42056 Yucatan Basin,19.874,-85.059,1.48
42056,2011-07-01 18:00:00,42056 Yucatan Basin,19.874,-85.059,1.47
42056,2011-07-02 13:00:00,42056 Yucatan Basin,19.874,-85.059,1.05
42056,2011-07-02 16:00:00,42056 Yucatan Basin,19.874,-85.059,1.1
42056,2011-07-02 17:00:00,42056 Yucatan Basin,19.874,-85.059,1.14
42056,2011-07-02 18:00:00,42056 Yucatan Basin,19.874,-85.059,1.08
42056,2011-07-02 19:00:00,42056 Yucatan Basin,19.874,-85.059,1.07
42057,2011-06-28 20:00:00,42057 Western Caribbean,16.834,-81.501,1.87
42057,2011-06-29 17:00:00,42057 Western Caribbean,16.834,-81.501,1.58
42057,2011-06-29 18:00:00,42057 Western Caribbean,16.834,-81.501,1.64
42057,2011-06-29 19:00:00,42057 Western Caribbean,16.834,-81.501,1.71
42057,2011-06-29 21:00:00,42057 Western Caribbean,16.834,-81.501,1.65
42057,2011-06-29 22:00:00,42057 Western Caribbean,16.834,-81.501,1.63
42057,2011-06-30 08:00:00,42057 Western Caribbean,16.834,-81.501,1.7
42057,2011-06-30 11:00:00,42057 Western Caribbean,16.834,-81.501,1.78
42057,2011-06-30 17:00:00,42057 Western Caribbean,16.834,-81.501,2.02
42057,2011-06-30 19:00:00,42057 Western Caribbean,16.834,-81.501,2.07
42057,2011-06-30 21:00:00,42057 Western Caribbean,16.834,-81.501,2.01
42057,2011-06-30 22:00:00,42057 Western Caribbean,16.834,-81.501,2.05
42057,2011-07-01 00:00:00,42057 Western Caribbean,16.834,-81.501,1.92
42057,2011-07-01 03:00:00,42057 Western Caribbean,16.834,-81.501,2.08
42057,2011-07-01 06:00:00,42057 Western Caribbean,16.834,-81.501,1.9
42057,2011-07-01 08:00:00,42057 Western Caribbean,16.834,-81.501,1.89
42057,2011-07-01 14:00:00,42057 Western Caribbean,16.834,-81.501,2.03
42057,2011-07-01 15:00:00,42057 Western Caribbean,16.834,-81.501,2.07
42057,2011-07-01 16:00:00,42057 Western Caribbean,16.834,-81.501,2.12
42057,2011-07-01 18:00:00,42057 Western Caribbean,16.834,-81.501,2.02
42057,2011-07-02 13:00:00,42057 Western Caribbean,16.834,-81.501,1.3
42057,2011-07-02 16:00:00,42057 Western Caribbean,16.834,-81.501,1.24
42057,2011-07-02 17:00:00,42057 Western Caribbean,16.834,-81.501,1.19
42057,2011-07-02 18:00:00,42057 Western Caribbean,16.834,-81.501,1.22
42057,2011-07-02 19:00:00,42057 Western Caribbean,16.834,-81.501,1.17
42058,2011-06-28 20:00:00,42058 Central Caribbean,14.923,-74.918,2.74
42058,2011-06-29 17:00:00,42058 Central Caribbean,14.923,-74.918,2.63
42058,2011-06-29 18:00:00,42058 Central Caribbean,14.923,-74.918,2.85
42058,2011-06-29 19:00:00,42058 Central Caribbean,14.923,-74.918,2.75
42058,2011-06-29 21:00:00,42058 Central Caribbean,14.923,-74.918,2.92
42058,2011-06-29 22:00:00,42058 Central Caribbean,14.923,-74.918,2.6
42058,2011-06-30 08:00:00,42058 Central Caribbean,14.923,-74.918,2.74
42058,2011-06-30 11:00:00,42058 Central Caribbean,14.923,-74.918,2.74
42058,2011-06-30 17:00:00,42058 Central Caribbean,14.923,-74.918,2.9
42058,2011-06-30 19:00:00,42058 Central Caribbean,14.923,-74.918,2.88
42058,2011-06-30 21:00:00,42058 Central Caribbean,14.923,-74.918,2.82
42058,2011-06-30 22:00:00,42058 Central Caribbean,14.923,-74.918,2.69
42058,2011-07-01 00:00:00,42058 Central Caribbean,14.923,-74.918,2.47
42058,2011-07-01 03:00:00,42058 Central Caribbean,14.923,-74.918,2.43
42058,2011-07-01 06:00:00,42058 Central Caribbean,14.923,-74.918,2.74
42058,2011-07-01 08:00:00,42058 Central Caribbean,14.923,-74.918,2.64
42058,2011-07-01 14:00:00,42058 Central Caribbean,14.923,-74.918,2.64
42058,2011-07-01 15:00:00,42058 Central Caribbean,14.923,-74.918,2.42
42058,2011-07-01 16:00:00,42058 Central Caribbean,14.923,-74.918,2.31
42058,2011-07-01 18:00:00,42058 Central Caribbean,14.923,-74.918,2.1
42058,2011-07-02 13:00:00,42058 Central Caribbean,14.923,-74.918,2.25
42058,2011-07-02 16:00:00,42058 Central Caribbean,14.923,-74.918,2.33
42058,2011-07-02 17:00:00,42058 Central Caribbean,14.923,-74.918,2.17
42058,2011-07-02 18:00:00,42058 Central Caribbean,14.923,-74.918,2.18
42058,2011-07-02 19:00:00,42058 Central Caribbean,14.923,-74.918,2.24
42059,2011-06-28 20:00:00,42059 Eastern Caribbean,15.054,-67.472,1.82
42059,2011-06-29 17:00:00,42059 Eastern Caribbean,15.054,-67.472,2.22
42059,2011-06-29 18:00:00,42059 Eastern Caribbean,15.054,-67.472,2.06
42059,2011-06-29 19:00:00,42059 Eastern Caribbean,15.054,-67.472,2.08
42059,2011-06-29 21:00:00,42059 Eastern Caribbean,15.054,-67.472,2.08
42059,2011-06-29 22:00:00,42059 Eastern Caribbean,15.054,-67.472,2.04
42059,2011-06-30 08:00:00,42059 Eastern Caribbean,15.054,-67.472,2.09
42059,2011-06-30 11:00:00,42059 Eastern Caribbean,15.054,-67.472,1.99
42059,2011-06-30 17:00:00,42059 Eastern Caribbean,15.054,-67.472,1.97
42059,2011-06-30 19:00:00,42059 Eastern Caribbean,15.054,-67.472,2.09
42059,2011-06-30 21:00:00,42059 Eastern Caribbean,15.054,-67.472,1.96
42059,2011-06-30 22:00:00,42059 Eastern Caribbean,15.054,-67.472,2.2
42059,2011-07-01 00:00:00,42059 Eastern Caribbean,15.054,-67.472,2.02
42059,2011-07-01 03:00:00,42059 Eastern Caribbean,15.054,-67.472,2.18
42059,2011-07-01 06:00:00,42059 Eastern Caribbean,15.054,-67.472,2.07
42059,2011-07-01 08:00:00,42059 Eastern Caribbean,15.054,-67.472,1.96
42059,2011-07-01 14:00:00,42059 Eastern Caribbean,15.054,-67.472,2.29
42059,2011-07-01 15:00:00,42059 Eastern Caribbean,15.054,-67.472,2.31
42059,2011-07-01 16:00:00,42059 Eastern Caribbean,15.054,-67.472,2.29
42059,2011-07-01 18:00:00,42059 Eastern Caribbean,15.054,-67.472,2.18
42059,2011-07-02 13:00:00,42059 Eastern Caribbean,15.054,-67.472,1.82
42059,2011-07-02 16:00:00,42059 Eastern Caribbean,15.054,-67.472,1.9
42059,2011-07-02 17:00:00,42059 Eastern Caribbean,15.054,-67.472,1.66
42059,2011-07-02 18:00:00,42059 Eastern Caribbean,15.054,-67.472,1.73
42059,2011-07-02 19:00:00,42059 Eastern Caribbean,15.054,-67.472,1.45
42060,2011-06-28 20:00:00,42060 Eastern Caribbean,16.5,-63.5,1.81
42060,2011-06-29 17:00:00,42060 Eastern Caribbean,16.5,-63.5,1.79
42060,2011-06-29 18:00:00,42060 Eastern Caribbean,16.5,-63.5,1.65
42060,2011-06-29 19:00:00,42060 Eastern Caribbean,16.5,-63.5,1.46
42060,2011-06-29 21:00:00,42060 Eastern Caribbean,16.5,-63.5,1.73
42060,2011-06-29 22:00:00,42060 Eastern Caribbean,16.5,-63.5,1.79
42060,2011-06-30 08:00:00,42060 Eastern Caribbean,16.5,-63.5,1.8
42060,2011-06-30 11:00:00,42060 Eastern Caribbean,16.5,-63.5,2.1
42060,2011-06-30 17:00:00,42060 Eastern Caribbean,16.5,-63.5,2.0
42060,2011-06-30 19:00:00,42060 Eastern Caribbean,16.5,-63.5,1.76
42060,2011-06-30 21:00:00,42060 Eastern Caribbean,16.5,-63.5,1.86
42060,2011-06-30 22:00:00,42060 Eastern Caribbean,16.5,-63.5,2.0
42060,2011-07-01 00:00:00,42060 Eastern Caribbean,16.5,-63.5,2.37
42060,2011-07-01 03:00:00,42060 Eastern Caribbean,16.5,-63.5,2.27
42060,2011-07-01 06:00:00,42060 Eastern Caribbean,16.5,-63.5,1.94
42060,2011-07-01 08:00:00,42060 Eastern Caribbean,16.5,-63.5,2.12
42060,2011-07-01 14:00:00,42060 Eastern Caribbean,16.5,-63.5,2.35
42060,2011-07-01 15:00:00,42060 Eastern Caribbean,16.5,-63.5,2.28
42060,2011-07-01 16:00:00,42060 Eastern Caribbean,16.5,-63.5,2.39
42060,2011-07-01 18:00:00,42060 Eastern Caribbean,16.5,-63.5,2.03
42060,2011-07-02 13:00:00,42060 Eastern Caribbean,16.5,-63.5,1.26
42060,2011-07-02 16:00:00,42060 Eastern Caribbean,16.5,-63.5,1.12
42060,2011-07-02 17:00:00,42060 Eastern Caribbean,16.5,-63.5,1.22
42060,2011-07-02 18:00:00,42060 Eastern Caribbean,16.5,-63.5,1.13
42060,2011-07-02 19:00:00,42060 Eastern Caribbean,16.5,-63.5,1.08
42065,2011-06-28 20:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.67
42065,2011-06-29 17:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.65
42065,2011-06-29 18:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.63
42065,2011-06-29 19:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.9
42065,2011-06-29 21:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.82
42065,2011-06-29 22:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.86
42065,2011-06-30 08:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.83
42065,2011-06-30 11:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,3.17
42065,2011-06-30 17:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,3.13
42065,2011-06-30 19:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.78
42065,2011-06-30 21:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.87
42065,2011-06-30 22:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.74
42065,2011-07-01 00:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.86
42065,2011-07-01 03:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.45
42065,2011-07-01 06:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.86
42065,2011-07-01 08:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.81
42065,2011-07-01 14:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.4
42065,2011-07-01 15:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.57
42065,2011-07-01 16:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.35
42065,2011-07-01 18:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.37
42065,2011-07-02 13:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.37
42065,2011-07-02 16:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.26
42065,2011-07-02 17:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.27
42065,2011-07-02 18:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.34
42065,2011-07-02 19:00:00,42065 Near 42058 Central Caribbean,14.926,-75.046,2.26
